Month,Day,Hour,Dew Point,Temperature,Pressure,Relative Humidity,Wind Speed,Conditions,GHI
11,13,18,38.63682983,48.60532959,988.8087158,68.3078537,1.79825902,Partly Cloudly,0
11,13,19,37.02760742,47.44709595,989.6548462,66.97446442,1.860270143,Cloudy,0
11,13,20,35.09121216,45.99508789,990.1317749,65.52793121,1.855408192,Cloudy,0
11,13,21,33.13982056,44.59158447,990.4662476,63.93529129,1.874829054,Cloudy,0
11,13,22,31.69495361,43.45389526,990.7288208,63.00336838,1.957243562,Cloudy,0
11,13,23,30.75315063,42.55949829,990.2997437,62.76482773,2.009254694,Cloudy,0
11,14,0,30.12412842,41.7945752,990.0280151,63.01062012,2.01800108,Cloudy,0
11,14,1,29.75427368,41.14237183,989.9867554,63.65235901,1.998430967,Cloudy,0
11,14,2,29.55866211,40.63255127,990.0144043,64.40552521,1.956765294,Cloudy,0
11,14,3,29.49878662,40.29334839,990.0895386,65.0991745,1.916754365,Cloudy,0
11,14,4,29.5546521,40.20930298,990.3182373,65.46072388,1.955101609,Mostly Cloudy,0
11,14,5,29.64259766,40.26209229,990.7547607,65.56122589,2.008264303,Mostly Cloudy,0
11,14,6,29.705,40.22182739,991.2268677,65.83074188,2.042672157,Partly Cloudly,0
11,14,7,29.71845825,40.23588989,991.713562,65.83098602,2.050180197,Mostly Cloudy,0
11,14,8,30.38796509,41.46970947,992.1928711,64.49252319,1.967450857,Mostly Cloudy,83
11,14,9,31.03176392,43.62259033,992.2908936,60.94302368,1.919973254,Clear,208
11,14,10,31.79882935,46.25919922,992.005188,56.86705017,1.870996833,Clear,321
11,14,11,33.23957642,48.81225708,991.6447144,54.74568176,1.734109282,Clear,453
11,14,12,34.73432129,50.36165893,990.6878662,54.85453033,1.545254827,Clear,409
11,14,13,35.9247998,51.16366089,989.659729,55.82485199,1.406973958,Clear,384
11,14,14,36.8239209,51.16481445,989.0774536,57.84036636,1.294896364,Clear,222
11,14,15,37.46156738,50.6225293,988.6466675,60.51305008,1.20253706,Clear,196
11,14,16,37.95155762,49.61261108,988.8499756,64.0464859,1.170859814,Clear,85
11,14,17,38.36634644,48.41526611,989.2731323,68.07128143,1.227424264,Clear,15
11,14,18,38.4951062,47.86111572,989.4644165,69.8506546,1.326551795,Clear,0
11,14,19,38.62051514,47.39320801,989.3739014,71.43847656,1.356615663,Clear,0
11,14,20,38.94219482,46.89415405,989.3560791,73.71364594,1.36803937,Clear,0
11,14,21,39.44767578,46.35406616,989.2055054,76.72847748,1.353864789,Clear,0
11,14,22,40.26972778,45.4862561,988.9876099,81.86506653,1.294711828,Clear,0
11,14,23,41.03179443,44.56527222,988.6021729,87.32059479,1.185760856,Clear,0
11,15,0,41.5003064,43.90076416,988.4676514,91.19702911,1.069016337,Clear,0
11,15,1,41.71552856,43.44834717,988.2262573,93.56130219,1.005216837,Clear,0
11,15,2,41.76161621,43.14567383,988.1356201,94.82007599,0.99432379,Clear,0
11,15,3,41.67042969,42.861073,987.9886475,95.52386475,1.027563453,Clear,0
11,15,4,41.41406372,42.4468335,988.1206665,96.09992218,1.061170936,Clear,0
11,15,5,40.6857251,41.81187866,988.1836548,95.74212646,1.111924529,Clear,0
11,15,6,39.97397583,40.98460816,988.3603516,96.15738678,1.160613537,Clear,0
11,15,7,39.4697583,40.36404541,989.1297607,96.58363342,1.129348516,Clear,0
11,15,8,39.88635986,41.10941284,989.6398926,95.3691864,1.079320192,Clear,113
11,15,9,40.97812622,42.81086548,989.9957886,93.18270111,1.131191373,Clear,86
11,15,10,42.79817627,45.2374707,989.7367554,91.11109924,1.019798875,Clear,137
11,15,11,43.17160156,46.13455933,989.1716919,89.33686829,0.864364684,Clear,186
11,15,12,43.44082153,46.96572998,988.5570679,87.47522736,0.770240724,Clear,291
11,15,13,44.976875,48.9499707,987.753418,86.10009003,0.723439753,Partly Cloudly,291
11,15,14,45.77244995,50.39489259,986.8994141,84.09177399,0.688417435,Partly Cloudly,371
11,15,15,45.94185913,50.97118042,986.7339478,82.84466553,0.609591126,Mostly Cloudy,409
11,15,16,45.90972412,50.47987183,986.5443726,84.2639389,0.466925919,Partly Cloudly,237
11,15,17,46.14345825,48.35313843,986.539978,92.02334595,0.342297018,Partly Cloudly,69
11,15,18,46.9294751,46.9294751,987.003418,100,0.398983151,Mostly Cloudy,0
11,15,19,46.26903198,46.26903198,987.4914551,100,0.409700692,Mostly Cloudy,0
11,15,20,45.83117188,45.83117188,987.5368652,100,0.441888481,Mostly Cloudy,0
11,15,21,45.4787854,45.4787854,987.7267456,100,0.526355863,Mostly Cloudy,0
11,15,22,45.19077881,45.19077881,987.9249268,100,0.581357062,Mostly Cloudy,0
11,15,23,45.0482312,45.0482312,987.9708252,100,0.553758502,Mostly Cloudy,0
11,16,0,44.94325684,44.94325684,987.7878418,100,0.527541459,Mostly Cloudy,0
11,16,1,44.94605835,44.94605835,987.4936523,100,0.55824095,Mostly Cloudy,0
11,16,2,44.74369019,44.74369019,987.5714111,100,0.579805732,Mostly Cloudy,0
11,16,3,42.78999145,43.38001221,987.6287231,97.7642746,0.562228322,Cloudy,0
11,16,4,41.6732312,42.9022168,987.5714111,95.38343811,0.554429591,Mostly Cloudy,0
11,16,5,41.42290771,42.76867798,987.7606812,94.95189667,0.622503519,Cloudy,0
11,16,6,41.46976441,42.53230713,988.3903198,95.99091339,0.640743315,Cloudy,0
11,16,7,40.98307007,42.06401489,989.09021,95.91447449,0.637640417,Cloudy,0
11,16,8,40.4173291,42.26511963,990.0493774,93.11223602,0.667745888,Cloudy,113
11,16,9,40.37415283,43.75288818,990.4200439,87.80311584,0.648833036,Cloudy,300
11,16,10,41.18686645,46.67041748,990.6265259,81.110466,0.584314525,Cloudy,464
11,16,11,42.33872803,50.41686524,990.4645386,73.70527649,0.561251163,Cloudy,580
11,16,12,42.77697266,54.62490357,989.4728394,64.21408844,0.564912975,Cloudy,635
11,16,13,41.87307251,56.80552491,988.7793579,57.30654144,0.548053384,Cloudy,624
11,16,14,41.06299561,57.81176269,987.9481812,53.56620026,0.569219887,Cloudy,548
11,16,15,40.40854004,57.50974854,987.510376,52.7958107,0.635641873,Cloudy,355
11,16,16,42.56636475,55.3331372,987.793335,62.07725906,0.677556098,Cloudy,242
11,16,17,44.24051636,48.88070191,988.1443481,83.93732452,0.720505178,Cloudy,70
11,16,18,43.82446411,46.37620361,988.5377808,90.76335144,0.869047403,Cloudy,0
11,16,19,43.19275024,45.45005615,989.0720825,91.75675201,1.027097344,Cloudy,0
11,16,20,42.31131714,44.38114136,989.4799805,92.38297272,1.183603525,Clear,0
11,16,21,41.62785767,43.42214477,989.7051392,93.33908081,1.359650254,Clear,0
11,16,22,40.99707764,42.8015271,990.0644531,93.28443909,1.588567257,Clear,0
11,16,23,40.46028564,42.28297241,990.2446899,93.20339203,1.736930251,Clear,0
11,17,0,39.91267212,41.47437866,990.5525513,94.13034058,1.775354862,Clear,0
11,17,1,39.23558472,40.45396851,990.8900757,95.3731842,1.753001213,Clear,0
11,17,2,38.33970459,39.44784058,990.8737793,95.76531982,1.7335217,Clear,0
11,17,3,37.17899902,38.5393811,991.1141357,94.80307007,1.748130441,Clear,0
11,17,4,35.8015332,37.82494019,991.6032715,92.33422089,1.82463789,Clear,0
11,17,5,34.21170166,37.29638794,991.9688721,88.49952698,1.926437736,Clear,0
11,17,6,32.55078857,36.84693726,992.3359375,84.28452301,2.012543201,Clear,0
11,17,7,31.14640625,36.74031494,992.8381958,79.9803772,2.077257633,Mostly Cloudy,0
11,17,8,30.68794678,39.46113403,993.6438599,70.56933594,2.027908564,Mostly Cloudy,114
11,17,9,31.29257935,44.60949219,994.0179443,59.31375122,1.933331966,Mostly Cloudy,306
11,17,10,31.42210816,49.4595166,993.8903809,49.67182159,2.105200291,Mostly Cloudy,471
11,17,11,31.98861816,53.04847534,993.5947266,44.50637054,2.079529524,Cloudy,587
11,17,12,32.5497998,55.6103772,993.2145386,41.46208191,1.946915507,Cloudy,641
11,17,13,32.87719238,57.16966674,992.4570313,39.70846939,1.840044975,Cloudy,628
11,17,14,33.22556885,57.66866577,991.7374268,39.55046844,1.750698686,Cloudy,550
11,17,15,33.30192383,57.02382324,991.1443481,40.60319519,1.713861704,Cloudy,416
11,17,16,34.46526611,54.79293945,991.1209106,46.11423492,1.624608159,Cloudy,241
11,17,17,35.79873169,50.07766235,991.6294556,57.82844543,1.685323954,Clear,70
11,17,18,36.04372681,47.54361084,992.0757446,64.19042206,1.907264113,Clear,0
11,17,19,35.71880615,46.77473267,992.645752,65.23057556,2.024666309,Clear,0
11,17,20,35.25606201,45.85561645,993.0216064,66.30732727,2.074071407,Clear,0
11,17,21,34.74305542,44.84729126,993.1889038,67.50256348,2.08288002,Clear,0
11,17,22,34.02290161,43.8756604,992.7734375,68.06673431,2.104824543,Clear,0
11,17,23,33.26962402,42.90523804,992.2406616,68.54605865,2.066628456,Clear,0
11,18,0,32.51519287,42.01045654,991.9433594,68.82866669,1.994890213,Clear,0
11,18,1,31.84002808,41.26635254,991.9151611,68.93344116,1.951331019,Clear,0
11,18,2,31.13591431,40.68155029,991.8772583,68.53399658,1.952088952,Clear,0
11,18,3,30.41306885,40.21562012,991.7032471,67.76945496,1.960399985,Clear,0
11,18,4,29.70714233,39.95101441,991.9998779,66.53269958,1.941771746,Clear,0
11,18,5,29.03532837,39.80764282,992.3022461,65.09663391,1.931533694,Cloudy,0
11,18,6,28.48930786,39.66833618,992.7051392,64.00524139,1.932193875,Clear,0
11,18,7,28.36214111,39.74397705,993.1015625,63.48559952,1.907817364,Cloudy,0
11,18,8,29.4324292,42.48198975,993.5079956,59.662117,1.75526464,Cloudy,106
11,18,9,31.50247314,47.52614258,993.3306274,53.57170105,1.596174717,Cloudy,291
11,18,10,35.35070923,52.16308716,993.2171021,52.59349442,1.642672181,Cloudy,453
11,18,11,38.83392456,55.92826661,992.3944092,52.57434082,1.595579386,Cloudy,567
11,18,12,41.54749268,58.86172607,991.418396,52.56236649,1.591670275,Cloudy,621
11,18,13,43.28531006,60.72116211,990.6559448,52.59202576,1.540622711,Cloudy,284
11,18,14,44.20272339,61.41379516,989.744873,53.14800262,1.42884481,Clear,533
11,18,15,44.5905957,60.92655152,989.6153564,54.87797928,1.300481677,Clear,402
11,18,16,45.24939087,58.67957275,989.7887573,60.95786667,1.21310389,Clear,232
11,18,17,45.44148682,53.03710449,989.9350586,75.3316803,1.29732728,Clear,67
11,18,18,45.11145752,50.40406616,990.491333,81.98220062,1.560469508,Clear,0
11,18,19,45.16984985,50.16148804,990.4766846,82.90750122,1.733436942,Clear,0
11,18,20,45.05454834,49.63584717,990.7782593,84.17436981,1.801800132,Clear,0
11,18,21,44.87755859,48.92629517,990.8602905,85.85160828,1.803875804,Clear,0
11,18,22,44.62888306,48.24997681,990.6364746,87.22182465,1.796530604,Clear,0
11,18,23,44.23925293,47.46198242,990.3443604,88.51554108,1.747555375,Clear,0
11,19,0,43.70306519,46.55698364,989.8962402,89.72897339,1.676311851,Clear,0
11,19,1,43.06761597,45.69906128,989.6450806,90.46013641,1.624019265,Clear,0
11,19,2,42.39426392,44.89381836,989.6978149,90.88741302,1.581906438,Clear,0
11,19,3,41.73041504,44.13872803,989.3723145,91.17837524,1.547107458,Clear,0
11,19,4,41.47190674,43.43637207,988.8499146,92.72860718,1.489949465,Clear,0
11,19,5,41.39923218,42.82503784,988.7348022,94.66018677,1.458138466,Clear,0
11,19,6,41.36479004,42.32016113,988.7416992,96.38539886,1.440565825,Clear,0
11,19,7,41.40609863,42.17074707,989.0289917,97.09568024,1.412328005,Clear,0
11,19,8,41.67526367,45.14123047,989.4523315,87.57878113,1.227132916,Clear,9
11,19,9,43.06838501,50.78600586,989.4760132,74.76863098,0.947218895,Clear,73
11,19,10,45.06712769,56.67703979,989.43396,65.0557785,0.985103309,Clear,211
11,19,11,46.37472046,60.42200439,989.0001831,59.77932739,1.01074028,Mostly Clear,247
11,19,12,47.48296631,62.5412671,988.0957031,57.82791901,0.818515241,Partly Cloudly,357
11,19,13,48.18158691,63.29350098,987.1685181,57.81493759,0.687994361,Partly Cloudly,411
11,19,14,48.6438916,63.10173463,986.5021362,59.22131348,0.662490427,Partly Cloudly,329
11,19,15,48.88778809,61.90312622,986.253418,62.33958054,0.689858139,Partly Cloudly,303
11,19,16,51.13570068,59.62362793,985.897583,73.47883606,0.621236682,Clear,164
11,19,17,50.40137451,55.07166259,985.9082642,84.23852539,0.552482545,Partly Cloudly,47
11,19,18,48.86658447,52.77008179,985.9501343,86.54006958,0.544127524,Clear,0
11,19,19,48.31265381,50.81660278,985.7789917,91.09727478,0.517134011,Partly Cloudly,0
11,19,20,47.78525513,48.97013062,986.0290527,95.66159058,0.478837192,Mostly Clear,0
11,19,21,47.56442993,47.73839844,985.9306641,99.34880066,0.451614588,Clear,0
11,19,22,46.89228638,46.89228638,985.486084,100,0.487282187,Partly Cloudly,0
11,19,23,46.23305176,46.23305176,985.1671143,100,0.512669444,Mostly Clear,0
11,20,0,45.64352539,45.64352539,984.9391479,100,0.485393614,Mostly Clear,0
11,20,1,45.11145752,45.11145752,984.4378662,100,0.419180244,Partly Cloudly,0
11,20,2,45.09843872,45.09843872,984.5696411,100,0.364364505,Mostly Cloudy,0
11,20,3,46.94743774,46.94743774,984.4693604,100,0.352674663,Partly Cloudly,0
11,20,4,47.80442627,47.80442627,984.3267212,100,0.373056978,Clear,0
11,20,5,47.94433716,47.94433716,984.1207886,100,0.357299387,Clear,0
11,20,6,48.26101807,48.26101807,984.2096558,100,0.424114883,Mostly Clear,0
11,20,7,49.36701172,49.36701172,984.4542236,100,0.610436082,Clear,0
11,20,8,50.06673095,51.86035888,984.9193726,93.57728577,0.738488317,Clear,96
11,20,9,49.75147827,54.22104613,985.0407104,84.81607056,0.600490451,Clear,159
11,20,10,49.64968994,59.66328857,984.9320679,69.43886566,0.852032125,Clear,433
11,20,11,49.26764038,64.18872192,984.3189087,58.35172653,0.972529352,Clear,545
11,20,12,48.85202759,66.2944165,983.3278198,53.3941803,0.92172575,Clear,600
11,20,13,48.53254517,67.22512329,982.6412354,51.08945847,0.870342374,Clear,591
11,20,14,48.13725708,67.36217774,981.7347412,50.10147095,0.891828239,Partly Cloudly,519
11,20,15,47.51493652,66.3681897,981.2000732,50.65564346,0.929597735,Mostly Cloudy,391
11,20,16,49.38574341,63.68450439,981.2223511,59.65245819,0.868550062,Mostly Cloudy,224
11,20,17,48.71206177,55.83323487,981.3684082,76.94608307,0.835557342,Cloudy,65
11,20,18,46.97138794,52.7230603,981.7599487,80.7409668,0.893665493,Cloudy,0
11,20,19,45.89824341,51.25825317,982.3133545,81.83449554,0.946318924,Mostly Cloudy,0
11,20,20,45.24010742,49.9312146,982.7088013,83.84314728,0.975388229,Mostly Cloudy,0
11,20,21,44.9489148,48.74101074,983.204895,86.68268585,1.031081676,Mostly Cloudy,0
11,20,22,44.682771,47.75713013,983.0877686,89.03087616,1.100007892,Mostly Cloudy,0
11,20,23,44.73792236,47.10811279,983.0405273,91.42131042,1.131469369,Mostly Cloudy,0
11,21,0,44.82751587,46.54374512,982.77771,93.70559692,1.137627959,Mostly Cloudy,0
11,21,1,44.38553589,45.77316406,982.6027832,94.86582184,1.133850217,Mostly Cloudy,0
11,21,2,43.92674683,45.05619629,982.3751831,95.7898941,1.12796545,Mostly Cloudy,0
11,21,3,43.49399536,44.3808667,982.3966675,96.67098999,1.100082636,Mostly Cloudy,0
11,21,4,43.29195679,43.80529297,982.2064819,98.05596161,1.058567047,Mostly Cloudy,0
11,21,5,43.37133301,43.42928589,982.571167,99.77857208,1.007936478,Partly Cloudly,0
11,21,6,43.10755127,43.10755127,983.0238647,100,0.972330928,Partly Cloudly,0
11,21,7,43.20911987,43.61226318,983.9591675,98.46914673,0.992052436,Partly Cloudly,0
11,21,8,44.50072754,49.44331177,984.4973145,83.01303864,1.014806628,Mostly Cloudy,95
11,21,9,43.35924805,54.55409668,985.2355347,65.83274841,0.709503293,Mostly Cloudy,274
11,21,10,44.31983765,60.95758789,985.425293,54.25517654,0.645097911,Mostly Cloudy,432
11,21,11,44.1525708,65.20869262,985.2092896,46.43340302,0.676371396,Mostly Cloudy,545
11,21,12,44.67085083,67.00633057,984.3427124,44.49762726,0.577927649,Partly Cloudly,600
11,21,13,45.14507568,67.71297119,983.7838745,44.21627426,0.567989945,Cloudy,591
11,21,14,45.44730957,67.55998658,983.3532104,44.96258926,0.661027968,Clear,519
11,21,15,45.65275391,66.46541869,983.328186,47.05994797,0.755356908,Partly Cloudly,391
11,21,16,48.61043823,63.50822875,983.4633179,58.30967331,0.727794111,Partly Cloudly,224
11,21,17,48.42367066,55.37971924,983.9938354,77.38290405,0.719271123,Mostly Clear,65
11,21,18,45.99788941,52.36809204,984.3711548,78.8498764,0.773285151,Clear,0
11,21,19,45.45999878,51.03874634,984.6362305,81.14318085,0.806533933,Clear,0
11,21,20,44.92875488,49.7937207,985.1395874,83.28234863,0.803020597,Clear,0
11,21,21,44.53264282,48.61818359,985.2770386,85.71361542,0.773447275,Clear,0
11,21,22,44.52934692,47.52971313,985.0698853,89.27180481,0.842962623,Clear,0
11,21,23,45.76986816,47.04587524,984.9684448,95.29607391,0.93995738,Clear,0
11,22,0,46.02085083,46.20355347,985.1502075,99.31159973,1.005776644,Clear,0
11,22,1,45.08997925,45.08997925,985.1387329,100,1.047388315,Clear,0
11,22,2,44.07127197,44.07127197,985.4701538,100,1.07142818,Clear,0
11,22,3,43.11969116,43.11969116,985.6382446,100,1.099534273,Clear,0
11,22,4,42.24287231,42.24287231,985.9929199,100,1.096279979,Cloudy,0
11,22,5,41.34611328,41.34611328,986.5770874,100,1.128322959,Clear,0
11,22,6,40.47533691,40.47533691,986.793335,100,1.165112972,Mostly Clear,0
11,22,7,40.26840942,40.26840942,987.4677734,100,1.151005507,Partly Cloudly,0
11,22,8,42.85453613,45.88934448,987.7965698,89.0799408,1.001130581,Partly Cloudly,95
11,22,9,43.07190063,50.75766113,988.1679688,74.85726166,0.617905498,Mostly Cloudy,279
11,22,10,42.46726807,57.57401856,988.2223511,57.03103638,0.50667423,Mostly Clear,442
11,22,11,42.37443359,61.92438476,987.8713989,48.66888046,0.334474504,Clear,559
11,22,12,42.96379517,64.34165161,987.2327271,45.73164749,0.239795923,Clear,615
11,22,13,43.31305054,65.65237549,986.2349854,44.27902222,0.27155152,Cloudy,605
11,22,14,43.52223023,65.79481323,985.6191406,44.41467667,0.302639216,Clear,531
11,22,15,43.59083984,64.7737439,985.1282349,46.14179993,0.311013013,Clear,401
11,22,16,44.78889893,61.86275146,985.2379761,53.49231339,0.239808708,Clear,230
11,22,17,47.1445874,52.48125122,985.2088013,81.99460602,0.192408457,Clear,68
11,22,18,43.02833984,49.5082959,985.6908569,78.28230286,0.334803104,Partly Cloudly,0
11,22,19,41.32254761,48.05030029,986.2208862,77.41413116,0.50486815,Mostly Clear,0
11,22,20,40.89913452,47.05455444,986.4040527,79.06013489,0.663996696,Mostly Clear,0
11,22,21,42.64925659,46.86668823,986.4945679,85.17824554,0.799329817,Partly Cloudly,0
11,22,22,43.91065186,46.70694702,986.149292,89.9329834,0.868963301,Clear,0
11,22,23,43.80902832,46.13,985.8214722,91.55770111,0.9125368,Clear,0
11,23,0,42.76840332,45.40314453,985.5092773,90.43676758,0.960063934,Clear,0
11,23,1,42.02243164,44.45980347,985.4829712,91.08830261,1.031096697,Clear,0
11,23,2,41.2633313,43.6789502,985.7422485,91.13536835,1.149320841,Clear,0
11,23,3,40.60376709,43.41082886,985.3778076,89.75462341,1.300656438,Clear,0
11,23,4,40.82135132,43.70366943,985.3442993,89.50610352,1.438865304,Clear,0
11,23,5,41.82182129,43.8701123,985.2428589,92.44293213,1.557884455,Clear,0
11,23,6,43.16330688,44.06890991,985.3178711,96.59699249,1.617354989,Clear,0
11,23,7,44.35719116,45.05020874,985.2180786,97.39775848,1.6036551,Clear,0
11,23,8,45.51196411,48.48057983,985.0807495,89.42183685,1.543135643,Clear,39
11,23,9,46.93831909,52.22032592,984.847168,82.14494324,1.337770343,Cloudy,278
11,23,10,48.89410523,58.32938354,984.3432007,70.80647278,1.243910789,Cloudy,382
11,23,11,47.56668213,64.69293945,983.4020996,53.79715729,1.670552611,Cloudy,555
11,23,12,46.87031372,68.09820679,982.3282471,46.57655334,1.929161906,Cloudy,234
11,23,13,46.9055249,69.42920043,981.3780518,44.55801392,2.069005489,Cloudy,597
11,23,14,47.28554199,69.67848022,980.7020874,44.81671143,2.177954197,Clear,521
11,23,15,47.90758789,68.85489013,980.041748,47.18712997,2.176894188,Clear,320
11,23,16,49.14992188,66.08276488,980.2374878,54.38874435,2.016674042,Clear,141
11,23,17,49.11416138,62.522865,980.5386353,61.51011658,2.152265787,Clear,41
11,23,18,48.90404785,61.442854,980.9732666,63.40011215,2.423348665,Clear,0
11,23,19,48.38280151,60.56729859,981.5831909,64.13572693,2.602086544,Cloudy,0
11,23,20,46.79697998,59.15989503,982.1350708,63.53227997,2.495374441,Clear,0
11,23,21,42.79773682,56.93324097,982.5428467,59.10768509,2.33649683,Clear,0
11,23,22,39.40510376,53.86563842,982.3745117,57.94814682,2.309159756,Clear,0
11,23,23,35.96138428,50.88592652,982.5089111,56.48313141,2.423978329,Clear,0
11,24,0,33.03726318,48.23739746,982.6981201,55.48403931,2.462234735,Clear,0
11,24,1,31.35272949,45.798927,982.9294434,56.83305359,2.432600021,Clear,0
11,24,2,30.16686523,43.61165894,982.9314575,58.86740875,2.391418219,Clear,0
11,24,3,29.20133179,41.69108398,983.1548462,60.92932892,2.340638638,Clear,0
11,24,4,28.13906372,40.25280884,983.1635742,61.67629242,2.322327137,Clear,0
11,24,5,26.9107373,39.13797119,983.0252075,61.23749542,2.299949646,Clear,0
11,24,6,25.47691162,38.12486694,983.5219116,60.04138565,2.312675238,Clear,0
11,24,7,24.21617554,37.31654785,984.0172729,58.80754089,2.291007519,Clear,0
11,24,8,23.74980591,38.75130737,984.382019,54.51800156,2.181706905,Clear,94
11,24,9,22.94143188,41.78946655,984.6661987,46.83973312,2.14961338,Clear,283
11,24,10,22.25473145,44.98028076,984.8081055,40.27457428,2.130481958,Cloudy,449
11,24,11,22.14602173,47.88281372,984.4511719,35.92912674,2.129163504,Clear,567
11,24,12,22.04181641,50.20713622,984.0758667,32.79912949,2.171087503,Clear,624
11,24,13,21.86652954,51.65952881,983.3133545,30.85328865,2.171206951,Cloudy,614
11,24,14,21.28227661,52.05020263,982.9110107,29.67008972,2.189776421,Cloudy,540
11,24,15,20.41529053,51.33285034,983.0196533,29.36554337,2.165709019,Clear,408
11,24,16,20.10174072,49.11641357,983.2869263,31.46205902,2.075785875,Clear,182
11,24,17,21.03008545,45.07333496,983.5458984,38.1080246,1.972016335,Clear,72
11,24,18,21.59972656,42.47836426,983.8740234,43.10662842,1.958715081,Clear,0
11,24,19,21.97177856,40.6921521,983.925293,46.91336823,1.855550528,Clear,0
11,24,20,22.37195557,38.91379517,984.2385864,51.12798309,1.714439154,Partly Cloudly,0
11,24,21,22.81009033,37.1829541,984.4389038,55.73523712,1.549442649,Partly Cloudly,0
11,24,22,23.06925781,35.64470337,984.5641479,59.87393951,1.44662559,Mostly Cloudy,0
11,24,23,23.27838257,34.21554688,984.4036255,63.93283081,1.341617465,Mostly Cloudy,0
11,25,0,23.5444165,32.94558227,984.440918,68.01861572,1.260302663,Mostly Cloudy,0
11,25,1,23.71569336,31.89578369,984.5602417,71.46212006,1.216598868,Mostly Clear,0
11,25,2,23.76776855,31.0334668,984.8092041,74.15615082,1.187954545,Clear,0
11,25,3,23.95420654,30.16977661,984.9450073,77.40036011,1.122624874,Clear,0
11,25,4,24.62135132,29.33893555,984.9793701,82.32396698,1.009924531,Clear,0
11,25,5,26.0629773,28.78961914,985.065979,89.38775635,0.896813452,Clear,0
11,25,6,27.34618042,28.40251587,985.1420288,95.7554245,0.842073321,Clear,0
11,25,7,27.93592651,28.49392212,985.5546875,97.73847198,0.82857579,Clear,0
11,25,8,24.54955566,32.11545532,985.6901855,73.34341431,0.6628263,Clear,89
11,25,9,23.49821899,37.69678467,986.0187988,56.22135544,0.324796557,Clear,273
11,25,10,21.64724243,44.78802002,986.0001831,39.54304886,0.066886745,Clear,438
11,25,11,21.33880127,50.04712036,985.4810791,32.02888107,0.389125317,Clear,556
11,25,12,20.88187988,53.72259643,984.4506836,27.43427467,0.758213222,Clear,613
11,25,13,19.87520264,56.15963866,983.3430786,24.05513763,1.042626262,Clear,605
11,25,14,19.83285034,57.15835083,982.5513306,23.16135979,1.185625911,Clear,532
11,25,15,20.35277832,56.77679565,981.9977417,24.00777245,1.247341514,Clear,403
11,25,16,26.9756665,53.14894531,981.8556519,36.14843369,1.201978445,Clear,232
11,25,17,30.3433606,44.870802,982.0333862,56.51189041,1.25995779,Clear,72
11,25,18,30.3140271,42.59366577,982.3839111,61.57601929,1.364353657,Clear,0
11,25,19,28.79362915,41.49322021,982.9102173,60.38225174,1.448801041,Clear,0
11,25,20,27.58310059,40.59360474,983.4567871,59.49269104,1.520135403,Clear,0
11,25,21,26.93897217,39.75408447,983.5913696,59.85499573,1.544288635,Clear,0
11,25,22,27.13744019,38.78805664,983.6378784,62.66247177,1.501361728,Clear,0
11,25,23,27.73872192,37.83795898,983.4637451,66.66618347,1.430397511,Clear,0
11,26,0,27.78662231,37.06336792,983.4962158,68.86233521,1.407724261,Clear,0
11,26,1,27.17534302,36.45197876,983.3249512,68.79077911,1.446869135,Clear,0
11,26,2,26.58631104,35.99033325,983.4973755,68.37576294,1.491020679,Clear,0
11,26,3,26.12246826,35.62382935,983.7562866,68.0573349,1.537574291,Clear,0
11,26,4,26.14191406,35.24738281,984.2174683,69.13674164,1.564277768,Clear,0
11,26,5,26.53906982,35.01996582,984.7492676,70.91932678,1.577604175,Clear,0
11,26,6,27.46252563,34.6562085,985.62677,74.74467468,1.505058646,Clear,0
11,26,7,29.15019043,34.72278564,986.1653442,79.88471222,1.375225902,Clear,0
11,26,8,32.58473633,41.13308838,986.5037231,71.39769745,1.200870037,Clear,86
11,26,9,30.04771851,47.18748901,987.0695801,51.15272522,0.75071162,Clear,270
11,26,10,32.15050171,53.81372802,987.2735596,43.55979919,0.410387605,Clear,432
11,26,11,32.36869019,59.98683594,987.0933228,35.1725502,0.481987953,Clear,548
11,26,12,32.94942749,62.75945557,985.934021,32.63880157,0.559491456,Clear,603
11,26,13,33.20595825,64.24222534,985.1395874,31.30579567,0.744703531,Clear,594
11,26,14,33.33735474,64.63515137,984.2555542,31.04216194,0.901325524,Clear,521
11,26,15,34.19159668,63.69131592,983.6605225,33.19771576,0.997631192,Clear,392
11,26,16,39.98133667,59.39824341,983.7617798,48.53046417,1.038071513,Clear,224
11,26,17,36.97025879,50.4713025,983.8317871,59.68817902,1.189333081,Clear,68
11,26,18,34.38402222,48.01442993,984.5324707,59.04433823,1.37056005,Clear,0
11,26,19,32.87455566,47.05367554,984.8926392,57.62879944,1.491249919,Clear,0
11,26,20,33.54494141,47.31690796,985.3404541,58.61414719,1.554199576,Clear,0
11,26,21,33.69611328,47.87836426,985.8232422,57.73896027,1.513075233,Clear,0
11,26,22,34.78282593,48.2187207,985.5310669,59.53187943,1.426083684,Clear,0
11,26,23,35.29314087,48.67245605,984.7942505,59.72841263,1.399691582,Clear,0
11,27,0,34.45180786,49.09438599,984.5172729,56.86011887,1.499019265,Clear,0
11,27,1,33.92193726,48.68476074,984.3599854,56.52925873,1.565841317,Clear,0
11,27,2,33.94808472,47.83507813,984.3155518,58.41801834,1.604150176,Clear,0
11,27,3,34.15808838,47.5482251,984.3797607,59.5476265,1.612694263,Clear,0
11,27,4,35.20915039,47.49972046,984.1046143,62.20462799,1.607925177,Clear,0
